market,t_index,delta_ig,volume,regime
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,424,0.00753803484357643,1.66,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,437,0.005322367530313621,199.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,451,0.005322367530313621,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,465,0.002394774016223622,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,515,0.002394774016223622,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,543,0.002500888406125973,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,610,0.002394774016223622,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,635,0.002394774016223622,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,638,0.002394774016223622,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,701,0.002500888406125973,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,863,0.002394774016223622,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,909,0.004895662422349595,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,915,0.005322367530313621,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1022,0.0028226758339666563,1836.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1035,0.0029311854086105926,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1043,0.0029311854086105926,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1046,0.0029311854086105926,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1056,0.0029311854086105926,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1075,0.0028226758339666563,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1081,0.0029311854086105926,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1098,0.07519613661934851,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1101,0.003711570813588444,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1103,0.0035976073261909103,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1104,0.003711570813588444,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1105,0.003826464029987986,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1109,0.003711570813588444,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1110,0.003826464029987986,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1119,0.003826464029987986,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1122,0.00753803484357643,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1216,0.008001539093092258,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1218,0.003942329116851162,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1225,0.003942329116851162,312.17,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1327,0.003040370350458732,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1385,0.0026075574749193225,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1697,0.31408916634918915,402.83,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1698,0.09045855512042533,299.67,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1699,0.05340226595515607,169.12,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1706,0.011127123159795693,1471.9841859999997,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1708,0.10496775794351532,104.068061,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1709,0.012045030684770752,91.36161,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1712,0.03615335982957768,489.454573,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1713,0.03941694076731583,1001.567074,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1718,0.028365113057225555,2448.0549359999995,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1720,0.07068324393427194,323.02588899999984,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1722,0.01774560274205239,13.333332,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1733,0.01658384979523503,60.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1741,0.015507273782735781,90.475712,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1744,0.007840226792051957,137.84,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1745,0.01621633362601546,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1756,0.04102113302166975,81.78,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1757,0.008001539093092258,52.5,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1758,0.01742760986998984,5.88,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1760,0.024556927447935722,42.926665,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1764,0.004909937225593741,12.04,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1767,0.009445067225165388,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1768,0.009946719179837527,1.35135,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1779,0.009694477318877431,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1784,0.010201922997176593,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1791,0.00823636237069364,4.34,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1794,0.02208813700187154,1314.58,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1797,0.003372309096558862,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1805,0.021934813455568497,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1807,0.003826464029987986,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1813,0.008001539093092258,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1815,0.0041771523944525435,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1817,0.004296204175652629,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1825,0.013614780431766366,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1826,0.00478454009328369,0.0,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1838,0.06898784185538143,16906.147079,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1839,0.43125801098472294,19054.625996,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1840,0.06522789100244153,5578.262719,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1841,0.010600105766736423,20965.002255,activity_bin_1
culture-will-an-fbi-top-ten-most-wanted-fugitive-be-captured-by-june-2026,1843,0.05055491077971652,3317.998,activity_bin_1
culture-will-cz-return-to-binance-by-december-31,2,0.030136014584923848,341.838736,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,4,0.051757304883334965,61.044635,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,6,0.10808725887314222,219.550918,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,8,0.05528399843988144,5.490195,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,9,0.04470985133712227,141.80392,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,30,0.013151833209249474,3.57,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,36,0.01030324656490951,9.836063,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,235,0.017063524297779215,201.78,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,264,0.014116599123349602,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,275,0.012382716912546055,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,286,0.010793711212170348,11.63,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,287,0.06453431295361803,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,289,0.0104602259003867,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,292,0.026483723412931787,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,293,0.017498775218614898,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,319,0.01668190418699378,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,326,0.01125521653183556,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,330,0.050677504548785,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,342,0.03887391795886258,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,351,0.050230230797815106,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,352,0.015857654281333483,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,384,0.02515969773208604,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,409,0.01856250435900958,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,422,0.07184349109339738,90.78947,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,424,0.0104602259003867,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,426,0.010986715558301302,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,428,0.01125521653183556,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,433,0.022621714335250814,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,438,0.026147346978112662,67.567565,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,443,0.019391786405002776,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,448,0.023929624418326745,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,452,0.014731259273121217,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,465,0.01435500445075899,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,466,0.026483723412931787,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,468,0.022514161993006765,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,470,0.017498775218614898,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,475,0.026483723412931787,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,478,0.026483723412931787,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,483,0.01435500445075899,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,487,0.019391786405002776,24.176264,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,492,0.014731259273121217,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,494,0.015111860222770335,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,497,0.023309257750643658,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,503,0.021486819846231103,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,507,0.0128897718566659,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,516,0.031095070905356015,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,517,0.018399320525049917,1.32,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,520,0.016281800415755193,1.32,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,523,0.036268732240166385,2.52,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,525,0.013250132366929401,2.36,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,530,0.019896400316054025,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,531,0.01072177251261211,109.15,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,536,0.01791098460741905,7.69,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,538,0.025191485173507916,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,540,0.08819501197545448,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,543,0.013863920368306443,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,547,0.01450119268891914,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,565,0.027114052735235844,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,576,0.07727762770994015,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,577,0.0246012772845165,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,588,0.01658384979523503,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,599,0.01658384979523503,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,614,0.01734780535261815,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,617,0.01658384979523503,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,664,0.015164699231933476,41.65,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,665,0.015857654281333483,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,689,0.01658384979523503,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,694,0.0246012772845165,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,760,0.025732749011119216,3.67,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,761,0.01815496999335031,25.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,766,0.05984994603727195,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,769,0.021976364127948955,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,770,0.02314144777829441,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,773,0.012045030684770697,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,778,0.03518647846306511,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,784,0.012045030684770697,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,786,0.011418027134154518,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,788,0.011723420644139892,45.07884,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,789,0.024429939185437788,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,812,0.01901199914043661,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,814,0.01901199914043661,1.12359,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,821,0.01901199914043661,2.75,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,826,0.01901199914043661,1.17,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,831,0.1103856979885165,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,832,0.012745516346228725,43.330000000000005,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,833,0.013129845367693516,718.810881,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,838,0.05650389190287429,1572.707694,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,839,0.1591875415759205,9194.528813,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,841,0.014055986326193717,118.429046,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,845,0.024451711086581465,25.047141000000003,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,847,0.06797856074973527,435.698463,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,851,0.09052496913423239,114.35796,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,853,0.030982209771967376,1045.642694,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,855,0.09869706830636508,442.456092,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,856,0.022514161993006765,420.51337000000007,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,863,0.01107622877289087,47.297677,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,866,0.014691314109866405,293.352536,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,867,0.015205392746512711,383.947776,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,874,0.027384602445776327,446.9053750000001,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,882,0.01107622877289087,179.661722,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,883,0.012823840600494463,294.117646,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,889,0.02520856766205949,2.439023,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,894,0.011944494862440494,223.647836,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,911,0.100404704281408,199.99,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,917,0.04246257373239491,109.945712,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,921,0.010793711212170348,18.12,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,924,0.011135642169767479,386.624284,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,932,0.012382716912546055,271.04630000000003,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,936,0.010793711212170348,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,941,0.015539573936668771,50.372289,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,956,0.01856250435900958,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,959,0.038700680218235584,13.448274,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,962,0.015111860222770335,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,972,0.021446941458688,260.794574,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,987,0.01791608734967423,100.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,995,0.011527446434705463,140.55,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,999,0.018339708849579528,217.79925,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1000,0.04801682238003638,169.26,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1002,0.02151128448684389,17.99,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1007,0.01450119268891914,83.05,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1009,0.06351387685580134,123.33739,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1014,0.07055215205387302,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1016,0.03922125965000092,44.965807,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1018,0.14977058958775788,178.48704,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1028,0.0246012772845165,11.764704,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1041,0.02692692740911745,38.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1045,0.01901199914043661,138.002306,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1048,0.019927142868091163,500.330655,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1049,0.02091080402874418,162.75,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1068,0.04083794689683534,553.346362,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1085,0.021998844930168904,126.55,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1086,0.057456356419870375,404.285713,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1087,0.04701213911751412,301.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1091,0.02091080402874418,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1105,0.03632238151738709,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1109,0.03716696913378692,6.96,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1115,0.01734780535261815,110.15,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1117,0.05328317311273917,32.95,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1118,0.02954368790025813,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1123,0.019927142868091163,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1125,0.11633391683434757,34.99,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1132,0.03716696913378692,360.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1133,0.019927142868091163,23.25,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1134,0.03176004499689744,672.329668,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1141,0.019927142868091163,1369.91331,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1144,0.04290530047413843,1116.868636,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1147,0.03470639433740447,235.14,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1150,0.10135344861941081,1689.64,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1151,0.010583122559064628,196.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1153,0.02091080402874418,7.44,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1156,0.02143236352721789,2.94,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1157,0.011127123159795693,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1162,0.021976364127948955,360.5,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1168,0.021976364127948955,417.13,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1181,0.01032768146967955,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1184,0.010583122559064628,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1186,0.010849240968153262,1547.8769209999998,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1190,0.03987136936993768,490.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1192,0.0509227279634199,20.79,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1194,0.04701213911751412,215.84359,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1200,0.016960791595352076,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1202,0.016960791595352076,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1207,0.04101735201341952,10.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1215,0.07561132641322069,58.82,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1216,0.028857169124163806,227.14,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1220,0.01658384979523503,51.28,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1240,0.06148207924947313,421.875044,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1241,0.03987136936993768,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1243,0.02091080402874418,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1253,0.010583122559064628,759.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1258,0.026321450678903402,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1266,0.04388771900446953,144.74,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1267,0.03893914200852777,521.92,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1278,0.08595575880307871,394.93,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1284,0.01032768146967955,1584.73,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1285,0.08013087365074578,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1289,0.012384908500667091,40.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1292,0.02376845132891059,496.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1298,0.021976364127948955,160.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1301,0.011418027134154518,297.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1318,0.01032768146967955,185.19222,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1319,0.010583122559064628,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1322,0.010583122559064628,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1327,0.01032768146967955,525.957262,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1331,0.010583122559064628,1924.481362,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1333,0.0710986242816401,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1337,0.051687187864988604,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1343,0.019461715015894165,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1344,0.030992776913108144,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1410,0.09557230383524568,420.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1413,0.0475713869637322,24.006665,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1415,0.034268570938090104,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1422,0.021976364127948955,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1424,0.011418027134154518,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1430,0.011127123159795693,86.423912,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1431,0.011418027134154518,89.91,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1460,0.010849240968153262,29.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1464,0.034268570938090104,13.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1470,0.02314144777829441,11.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1474,0.012045030684770697,188.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1475,0.012384908500667091,53.11111,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1483,0.011723420644139892,1.44,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1485,0.012045030684770697,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1491,0.024429939185437788,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1501,0.03717545553166651,11.11,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1509,0.03826027021458933,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1515,0.013129845367693516,0.0,activity_bin_2
culture-will-cz-return-to-binance-by-december-31,1518,0.013129845367693516,0.0,activity_bin_2
